Anno,ISTAT_COD,PROVINCIA,COMUNE,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,PP,CS,altro,C,E,CdR,R.S.A.,Macro,Rifiuto1,Rifiuto2,CER,TOTALE(Kg)
2016,8033015,PC,Cerignale,8,33,15,44.66042,9.360561,128,0,440,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,440
2016,8033015,PC,Cerignale,8,33,15,44.66042,9.360561,128,0,1000,0,0,0,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,1000
2016,8033015,PC,Cerignale,8,33,15,44.66042,9.360561,128,0,9860,0,0,0,0,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,9860
2016,8033015,PC,Cerignale,8,33,15,44.66042,9.360561,128,0,0,0,0,0,2448,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,2448
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,389600,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,389600
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,0,0,0,0,39433,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,39433
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,21290,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,21290
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,0,0,0,0,2230,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,2230
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,7210,0,0,0,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,7210
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,0,0,0,0,3570,0,Raccolta Differenziata a recupero,Pneumatici fuori uso a recupero,PNEUMATICI,160103,3570
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,82200,0,0,0,0,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,82200
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,0,0,0,0,13147,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,13147
2016,8033016,PC,Coli,8,33,16,44.76048,9.455438,912,0,1730,0,0,0,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO raccolto da Associazioni Volontariato,200110,1730
2016,8033017,PC,Corte Brugnatella,8,33,17,44.70818,9.371351,568,0,330680,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,330680
2016,8033017,PC,Corte Brugnatella,8,33,17,44.70818,9.371351,568,0,7880,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,7880
2016,8033017,PC,Corte Brugnatella,8,33,17,44.70818,9.371351,568,0,2300,0,0,0,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,2300
2016,8033017,PC,Corte Brugnatella,8,33,17,44.70818,9.371351,568,0,7600,0,0,0,0,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,7600
2016,8033017,PC,Corte Brugnatella,8,33,17,44.70818,9.371351,568,0,0,0,0,0,0,3000,Raccolta Differenziata a recupero,Verde,"VERDE (RSA art.238,c.10,DLgs152/06)",200201,3000
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,647970,0,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,647970
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,72230,0,0,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200303,72230
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,10160,0,0,0,0,0,Raccolta Differenziata a recupero,Alluminio,ALLUMINIO Imballaggi,150104,10160
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,179885,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,179885
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,104770,0,7700,0,0,3550,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,116020
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,130720,0,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,130720
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,75450,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,75450
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,1020,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,1020
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,1300,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,1300
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,288340,0,0,0,0,0,0,Raccolta Differenziata a recupero,Umido,UMIDO - rifiuti biodegradabili di cucine e mense,200108,288340
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,114850,0,0,0,14280,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,129130
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,3675,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli e grandi elettrodomestici),200136,3675
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,9062,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,9062
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,4467,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,4467
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,290,0,Raccolta Differenziata a recupero,Raee a recupero,Tubi fluorescenti,200121,290
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,174760,0,0,0,89200,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,263960
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,127430,0,0,0,0,173060,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,300490
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,59965,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,59965
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,2555430,0,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,2555430
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,153040,0,0,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200303,153040
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,2370,0,0,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali,200203,2370
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,7849,0,Raccolta Differenziata a smaltimento,Imballaggi contenenti residui di sostanze pericolose o contaminati,Imballaggi con sostanze pericolose a smaltimento,150110,7849
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,89720,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI,200140,89720
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,37910,0,0,0,0,0,Raccolta Differenziata a recupero,Alluminio,ALLUMINIO Imballaggi,150104,37910
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,6013,0,0,396628,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,402641
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,234140,0,0,0,0,37800,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,271940
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,689920,0,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,689920
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,96100,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170904,96100
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,0,231000,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE Imballaggi (RSA art.238,c.10,DLgs152/06)",150101,231000
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,0,52272,Raccolta Differenziata a recupero,Legno,"LEGNO Imballaggi (RSA art.238,c.10,DLgs152/06)",150103,52272
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,0,49284,Raccolta Differenziata a recupero,Vetro,"VETRO Imballaggi (RSA art.238,c.10,DLgs152/06)",150107,49284
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,0,4944,Raccolta Differenziata a recupero,Verde,"VERDE (RSA art.238,c.10,DLgs152/06)",200201,4944
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,0,13752,Raccolta Differenziata a recupero,Metalli ferrosi,"METALLI FERROSI (RSA art.238,c.10,DLgs152/06)",200140,13752
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,0,0,0,0,6300,Raccolta Differenziata a recupero,Legno,"Segatura (RSA art.238,c.10,DLgs152/06)",30105,6300
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,6597,0,0,0,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO raccolto da Associazioni Volontariato,200110,6597
2016,8033018,PC,Cortemaggiore,8,33,18,45.0001,9.920689,4653,0,0,17140,0,0,0,0,Rifiuti non differenziati,Rifiuti Speciali Assimilati agli Urbani,Rifiuti Speciali Assimilati agli Urbani non differenziati,200399,17140
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,633360,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,633360
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,1550,0,0,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali,200203,1550
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,35232,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,35232
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,9850,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,9850
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,10400,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,10400
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,29620,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,29620
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,5910,0,0,0,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,5910
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,1235,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli e grandi elettrodomestici),200136,1235
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,3561,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,3561
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,2790,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,2790
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,67540,0,0,0,4940,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,72480
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,9800,0,0,0,2020,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,11820
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,11748,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,11748
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,31800,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170904,31800
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,130,0,Raccolta Differenziata a smaltimento,"Oli, filtri e grassi minerali a smaltimento",FILTRI DELL'OLIO a smaltimento,160107,130
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,38980,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI (raccolta effettuata da COMUNE),200140,38980
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,4600,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,PILE e BATTERIE al piombo (raccolta effettuata da COMUNE),160601,4600
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,3315,0,0,0,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO (raccolta effettuata da COMUNE),200110,3315
2016,8033019,PC,Farini,8,33,19,44.7016,9.568942,1243,0,0,0,0,0,80,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI (raccolta effettuata da COMUNE),200126,80
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,707850,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,707850
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,0,0,0,0,125946,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,125946
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,7500,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,7500
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,3430,0,0,0,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,3430
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,51040,0,0,0,0,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,51040
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,23450,0,0,0,0,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,23450
2016,8033020,PC,Ferriere,8,33,20,44.63317,9.488217,1270,0,0,0,0,0,41984,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,41984
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,2546,0,Raccolta Differenziata a smaltimento,Farmaci e medicinali a smaltimento,FARMACI a smaltimento,200132,2546
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,349640,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,349640
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,1815,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,1815
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,2620,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,2620
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,1136770,0,0,0,0,0,0,Raccolta Differenziata a recupero,Umido,UMIDO - rifiuti biodegradabili di cucine e mense,200108,1136770
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,2250,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,BATTERIE,200133,2250
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,406520,0,0,0,5780,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,412300
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,15480,0,Raccolta Differenziata a recupero,Pneumatici fuori uso a recupero,PNEUMATICI,160103,15480
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,49959,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli e grandi elettrodomestici),200136,49959
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,17243,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,17243
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,13334,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,13334
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,1585,0,Raccolta Differenziata a recupero,Raee a recupero,Tubi fluorescenti,200121,1585
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,521940,136574,0,0,60510,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,719024
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,871500,0,0,0,791440,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,1662940
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,2007,0,0,132212,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,134219
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,104300,0,Raccolta Differenziata a recupero,Inerti da costruzione e demolizione a recupero,INERTI di origine domestica,170904,104300
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,340,0,Raccolta Differenziata a smaltimento,"Oli, filtri e grassi minerali a smaltimento",FILTRI DELL'OLIO a smaltimento,160107,340
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,0,277548,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE Imballaggi (RSA art.238,c.10,DLgs152/06)",150101,277548
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,0,118308,Raccolta Differenziata a recupero,Legno,"LEGNO Imballaggi (RSA art.238,c.10,DLgs152/06)",150103,118308
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,0,50052,Raccolta Differenziata a recupero,Plastica,"PLASTICA Imballaggi (RSA art.238,c.10,DLgs152/06)",150102,50052
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,1940,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,PILE,200133,1940
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,0,13824,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE (RSA art.238,c.10,DLgs152/06)",200101,13824
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,0,0,0,0,46344,Raccolta Differenziata a recupero,Umido,"UMIDO (RSA art.238,c.10,DLgs152/06)",200108,46344
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,22900,0,0,0,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO raccolto da Associazioni Volontariato,200110,22900
2016,8033021,PC,Fiorenzuola d'Arda,8,33,21,44.93403,9.910076,15313,0,0,120690,0,0,0,0,Rifiuti non differenziati,Rifiuti Speciali Assimilati agli Urbani,Rifiuti Speciali Assimilati agli Urbani non differenziati,200399,120690
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,314130,0,51130,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,365260
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,5560,0,0,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200303,5560
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,1470,0,0,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali,200203,1470
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,706,0,Raccolta Differenziata a smaltimento,Imballaggi contenenti residui di sostanze pericolose o contaminati,Imballaggi con sostanze pericolose a smaltimento,150110,706
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,6483,0,0,0,0,0,Raccolta Differenziata a recupero,Alluminio,ALLUMINIO Imballaggi,150104,6483
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,21994,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,21994
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,5090,0,0,6150,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,11240
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,79460,0,0,0,0,0,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE,200101,79460
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,219,0,Raccolta Differenziata a smaltimento,Farmaci e medicinali a smaltimento,FARMACI a smaltimento,200132,219
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,19260,0,Raccolta Differenziata a recupero,Legno,LEGNO,200138,19260
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,106,0,Raccolta Differenziata a recupero,Oli e grassi vegetali,OLI VEGETALI,200125,106
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,460,0,Raccolta Differenziata a recupero,"Oli, filtri e grassi minerali",OLI MINERALI,200126,460
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,123550,0,0,0,0,0,0,Raccolta Differenziata a recupero,Umido,UMIDO - rifiuti biodegradabili di cucine e mense,200108,123550
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,830,0,Raccolta Differenziata a recupero,Pile e batterie a recupero,BATTERIE,200133,830
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,43660,0,0,0,0,0,Raccolta Differenziata a recupero,Plastica,PLASTICA Imballaggi,150102,43660
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,1591,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE (piccoli e grandi elettrodomestici),200136,1591
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,3381,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con sostanze pericolose,200135,3381
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,1020,0,Raccolta Differenziata a recupero,Raee a recupero,RAEE con CFC,200123,1020
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,46180,48810,0,0,4340,0,Raccolta Differenziata a recupero,Vetro,VETRO Imballaggi,150107,99330
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,927600,0,0,0,0,0,Raccolta Differenziata a recupero,Verde,VERDE di giardini e parchi,200201,927600
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,7336,0,Raccolta Differenziata a recupero,Ingombranti a recupero,INGOMBRANTI,200307,7336
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,0,108864,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE Imballaggi (RSA art.238,c.10,DLgs152/06)",150101,108864
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,0,4464,Raccolta Differenziata a recupero,Legno,"LEGNO Imballaggi (RSA art.238,c.10,DLgs152/06)",150103,4464
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,0,5316,Raccolta Differenziata a recupero,Vetro,"VETRO Imballaggi (RSA art.238,c.10,DLgs152/06)",150107,5316
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,0,7236,Raccolta Differenziata a recupero,Carta e cartone,"CARTA e CARTONE (RSA art.238,c.10,DLgs152/06)",200101,7236
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,0,7944,Raccolta Differenziata a recupero,Legno,"LEGNO (RSA art.238,c.10,DLgs152/06)",200138,7944
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,0,0,0,0,18000,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI (raccolta effettuata da COMUNE),200140,18000
2016,8033022,PC,Gazzola,8,33,22,44.93885,9.553413,2080,0,10820,0,0,0,0,0,Raccolta Differenziata a recupero,Stracci e indumenti smessi,ABBIGLIAMENTO (raccolta effettuata da COMUNE),200110,10820
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,853420,0,0,0,0,0,0,Rifiuti non differenziati,Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,853420
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,0,0,50030,0,0,0,0,Rifiuti non differenziati,Spazzamento strade,Spazzamento strade,200303,50030
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,0,0,2130,0,0,0,0,Rifiuti non differenziati,Cimiteriali,Rifiuti Cimiteriali,200203,2130
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,0,0,0,0,0,13840,0,Raccolta Differenziata a recupero,Metalli ferrosi,METALLI FERROSI,200140,13840
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,0,14640,0,0,0,0,0,Raccolta Differenziata a recupero,Alluminio,ALLUMINIO Imballaggi,150104,14640
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,0,0,14456,0,0,34190,0,Raccolta Differenziata a smaltimento,Ingombranti a smaltimento,INGOMBRANTI a smaltimento,200307,48646
2016,8033023,PC,Gossolengo,8,33,23,44.98752,9.623823,5655,0,0,0,0,0,14230,0,Raccolta Differenziata a recupero,Carta e cartone,CARTA e CARTONE Imballaggi,150101,14230
